read_name	target	strand	count	score_prefix	score_suffix	log_p	offset	ticks	mod	CGG_methylation
cb250202-338c-43ad-a36b-c9cc0ea6d936	fmr1	+	570	5.010914839433702	5.554628144710436	-63822.11374293908	9111	19238	000000010100000000100000000001010100000010000000010000110100000000000000000000000010000000000000100000001000100000000100000001000000010000000000000001010000001000000000001001100010000000000000000000100000000001000000000000000000000001000000000000000101100100000001000000010000000000001000000000000110001010000000000000000100000000000000000000100000000000000100001101010000000000000000000000100000100000000001010010000001000000000000000000000000000000000000000000000000001000000000010010100000000000000000000	56
50dbdc71-005e-4f8d-93df-af9013b2fa73	fmr1	-	472	5.750111268939394	6.464172405114804	-65675.06431616495	57567	14942	111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111011	497
98ced3ee-9ede-499e-860c-4113b5fde41e	fmr1	-	449	6.950757514105903	6.1249403347101	-58933.36980091853	57846	12912	1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111101111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111	472
75b184b3-27d3-4779-9a60-2416cced283a	fmr1	+	579	5.410523514565352	4.936131203334192	-52258.76997604235	7967	15441	0010011111111111000100101001101100110101110000001000010000010000000011000000000001100101010100101101100000001000010110000000010000001011000001000011111111010000000100000000000111000100000000110100000000011110001100011100100110111000000001000010100000000100001011111000010000000001000000000000000000000000000000100000100000000000000000000000000000010000111010010111000001000001001100000000000000100000000000000010000011111111100000010000000000110011000000100000001100111000100000100011100000110011111011100000000000000100110000000011011101	155
94e1a837-121c-4710-a59e-182876e452a3	fmr1	+	534	5.324126395577934	4.610431807924551	-67484.20740692607	9883	18543	010110110000000000010001011100000010011000000001110010000011100001000000000000000000000001001100000011000000001000000000010000000010110111001010010000100100000010000010110000000100000000000000010000000101010000100000101000000000100110000000000000000000000000000010001000010011010000100000001000000000000000000000000000000000011000000000000011011110000000010000000011101110000000010000000010000000001100000000000001000010001000101000000000000000101101000000100100000000000010000110101100010110010001100001	105
c92e6564-99f5-44fd-8aa6-132aeffac686	fmr1	-	470	4.883343164162815	4.910104153046548	-73906.34807961927	71188	16022	111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111	489
34e4af6a-218a-4b9e-afee-63cae8d33783	fmr1	-	579	6.259418487548828	6.041052253478524	-77803.0079549527	64646	19283	11111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111101111111111110111111111111111111111111111111111111111111111111111111111011100111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	576
dee09b27-d7ef-4243-bfef-8cc8265fe38d	fmr1	-	484	5.191089210689161	4.801728486298799	-84524.8938078935	59665	17632	111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111001111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	566
ba6f19c3-8995-4409-a048-eaad716cb0c0	fmr1	-	578	7.311229402301092	4.790838113384674	-78522.03561960816	56545	17492	11111111111111111111111111111111111111111111111111111101111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111101111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111110	640
31c858f8-f583-416d-b407-144048a3f8e8	fmr1	-	558	5.459400539988325	5.018412566044677	-88436.37065518803	60916	18944	11111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011100011110111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	614
7dd724f0-3acc-41bc-b360-26718d85d056	fmr1	-	676	6.205446276025112	6.195635683542754	-90979.00772466732	63672	21331	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	702
1956de07-3484-45a6-95dd-90c505f80afd	fmr1	+	558	5.20168818770503	5.046101110502919	-65291.05242449887	12519	19569	1000100000011011100000000000000000100000111000000001100100100000100010011001001000100000000001100000000000000011001000000000000000001000000000010100000000000000000000000000000000000001111100111100000100000000000001000000000000100000000000000000111111100100000001001111111111101001010110000000001110100000000000010000000000000100010000000010000011111010000010000001000111010001000110101100100001000000110000011110010011000000001111100110111110001100000010000001000111100111111111101111010101101111111100001111010000111101	160
672092f4-3dce-4144-bde7-1ae9afb3359c	fmr1	+	800	4.809741198372362	5.470875681598565	-92653.07636638528	9705	28369	000000000000000000000000000000000000000000000000000000000010010000000000100111000000000001100000000000100010010001100000000000100000010000000000001100010000100000000000000000000000000000000000100010000000000000000000000000000000000010011000000000000000000000000000100000001010000011000000000010000000000000000000000000000000000010000000000000000000000000000010000100000000100100000001001010000000000000000000011000000000010000100000000000000010000000000000000000000000010000000000000000000100000000000001010000000000001000000000000100100000000100010001000000000000000000000000000000000000001000000000001000010010010000100000100000001000000000000000001100000000000000000001100000010011100100000000000000001000001000000110000000000001	75
